Date,VBTIX,GE,WMT,IBM,SPX
2001-12-03,NA,35.4893,54.58,114.13,1129.9
2001-12-04,NA,35.9027,55.17,116.64,1144.8
2001-12-05,NA,36.0949,56.57,121.4,1170.35
2001-12-06,NA,36.2872,55.62,120.14,1167.1
2001-12-07,NA,35.7104,55.34,120.4,1158.31
2001-12-10,NA,35.374,54.27,119.66,1139.93
2001-12-11,NA,35.3644,54.08,121.5,1136.76
2001-12-12,NA,35.6143,54.33,123.2,1137.07
2001-12-13,NA,35.6143,53.36,120.25,1119.38
2001-12-14,NA,36.1911,54.06,121.1,1123.09
2001-12-17,NA,36.8159,55.85,121.34,1134.36
2001-12-18,NA,38.1808,55.78,122.2,1142.92
2001-12-19,NA,39.1998,56.28,123.89,1149.56
2001-12-20,NA,39.2574,56.26,122.7,1139.93
2001-12-21,NA,39.7477,57.57,122,1144.89
2001-12-24,NA,39.5362,57.13,121.45,1144.65
2001-12-25,NA,39.5362,57.13,121.45,1144.65
2001-12-26,NA,38.9787,58.15,122.4,1149.37
2001-12-27,NA,39.3632,58.37,123.5,1157.13
2001-12-28,NA,39.1517,58.35,122.9,1161.02
2001-12-31,NA,38.5269,57.55,120.96,1148.08
2002-01-01,NA,38.5269,57.55,120.96,1148.08
2002-01-02,NA,39.3632,58.05,121.5,1154.67
2002-01-03,NA,39.0363,57.98,123.66,1165.27
2002-01-04,NA,39.3632,57.6,125.6,1172.51
2002-01-07,NA,37.8348,57.39,124.05,1164.89
2002-01-08,NA,37.4407,57.84,124.7,1160.71
2002-01-09,NA,37.0562,56.4,124.49,1155.14
2002-01-10,NA,37.1138,57,122.14,1156.55
2002-01-11,NA,36.7486,55.8,120.31,1145.6
2002-01-14,NA,36.4314,55.76,118.05,1138.41
2002-01-15,NA,37.21,56.87,118.85,1146.19
2002-01-16,NA,36.2103,55.99,117.4,1127.57
2002-01-17,NA,37.2484,56.76,119.9,1138.88
2002-01-18,NA,37.1811,56.35,114.25,1127.58
2002-01-21,NA,37.1811,56.35,114.25,1127.58
2002-01-22,NA,36.8159,58.01,110.5,1119.31
2002-01-23,NA,36.1911,59.86,107.9,1128.18
2002-01-24,NA,36.0949,59.67,108.72,1132.15
2002-01-25,NA,36.7774,58.4,109.28,1133.28
2002-01-28,NA,36.6717,58.63,108.15,1133.06
2002-01-29,NA,35.0472,57.91,103,1100.64
2002-01-30,NA,35.4509,59.75,105.55,1113.57
2002-01-31,NA,35.7104,59.98,107.89,1130.2
2002-02-01,NA,35.422,59.26,108,1122.2
2002-02-04,NA,33.6437,58.9,106.8,1094.44
2002-02-05,NA,34.8069,58.8,106.3,1090.02
2002-02-06,NA,35.5278,58.88,106.63,1083.51
2002-02-07,NA,35.7585,58.39,103.91,1080.17
2002-02-08,NA,35.8066,59.15,104.99,1096.22
2002-02-11,NA,36.3352,60.25,107.38,1111.94
2002-02-12,NA,36.0469,60.1,106.57,1107.5
2002-02-13,NA,36.6236,60.12,108.07,1118.51
2002-02-14,NA,36.5275,60.49,107.89,1116.48
2002-02-15,NA,35.672,60.03,102.89,1104.18
2002-02-18,NA,35.672,60.03,102.89,1104.18
2002-02-19,NA,34.9895,59.29,99.54,1083.34
2002-02-20,NA,36.1142,60.02,99.31,1097.98
2002-02-21,NA,36.0661,59.55,96.38,1080.95
2002-02-22,NA,36.614,59.95,98.45,1089.84
2002-02-25,NA,37.681,60.65,98.3,1109.43
2002-02-26,NA,37.2484,62.1,97.15,1109.38
2002-02-27,NA,37.2484,62.25,97.83,1109.89
2002-02-28,NA,37.0081,62.01,98.12,1106.73
2002-03-01,NA,37.9213,62.81,103.02,1131.78
2002-03-04,NA,38.6422,62.98,105.9,1153.84
2002-03-05,NA,38.9306,60.76,105.67,1146.14
2002-03-06,NA,39.9399,60.9,106.3,1162.77
2002-03-07,NA,39.3632,61.7,103.71,1157.54
2002-03-08,NA,39.0267,62.52,105.09,1164.31
2002-03-11,NA,39.5554,62.53,105.24,1168.26
2002-03-12,NA,39.5074,62.23,108.5,1165.58
2002-03-13,NA,38.45,61.99,107.18,1154.09
2002-03-14,NA,38.8441,62.27,106.6,1153.04
2002-03-15,NA,38.6326,63.75,106.79,1166.16
2002-03-18,NA,38.3539,63.55,106.35,1165.55
2002-03-19,NA,38.3539,63.46,107.49,1170.29
2002-03-20,NA,37.2965,63.18,105.5,1151.85
2002-03-21,NA,35.9988,62.2,106.78,1153.59
2002-03-22,NA,36.4025,62.05,105.6,1148.7
2002-03-25,NA,35.6047,61.28,103.56,1131.87
2002-03-26,NA,35.8642,62.17,102.9,1138.49
2002-03-27,NA,35.9988,62,103.39,1144.58
2002-03-28,NA,35.9988,61.3,104,1147.39
2002-03-29,NA,35.9988,61.3,104,1147.39
2002-04-01,NA,35.8546,59.56,102.86,1146.54
2002-04-02,NA,35.6624,58.93,100.95,1136.76
2002-04-03,NA,35.3259,58.6,99.96,1125.4
2002-04-04,NA,35.8546,59.28,100.84,1126.34
2002-04-05,NA,35.6624,59.14,97.25,1122.73
2002-04-08,NA,35.4317,59.78,87.41,1125.29
2002-04-09,NA,35.0376,60.1,87.74,1117.8
2002-04-10,NA,35.7585,60.57,89.01,1130.46
2002-04-11,NA,32.4422,60.17,84.19,1103.69
2002-04-12,NA,32.2499,61.23,85.6,1111.01
2002-04-15,NA,30.6158,59.93,85.35,1102.55
2002-04-16,NA,31.8174,60,86.2,1128.37
2002-04-17,NA,32.3461,59.29,84.81,1126.07
2002-04-18,NA,32.4902,58.15,88.95,1124.47
2002-04-19,NA,32.3941,58.93,89,1125.17
2002-04-22,NA,31.5867,57.55,87.93,1107.83
2002-04-23,NA,31.529,58.05,87.33,1100.96
2002-04-24,NA,31.2406,57.45,86.5,1093.14
2002-04-25,NA,30.808,57,86.71,1091.48
2002-04-26,NA,30.2794,55.8,84.71,1076.32
2002-04-29,NA,29.6545,56.2,83.89,1065.45
2002-04-30,NA,30.3274,55.86,83.76,1076.92
2002-05-01,NA,30.4716,56.8,84.3,1086.46
2002-05-02,NA,30.3755,56.65,83.86,1084.56
2002-05-03,NA,30.4716,55.25,81.78,1073.43
2002-05-06,NA,29.7699,53.99,76,1052.67
2002-05-07,NA,29.4623,55.01,76.5,1049.49
2002-05-08,NA,31.577,56.39,82.45,1088.84
2002-05-09,NA,30.2697,54.99,79.93,1073.01
2002-05-10,NA,29.4623,53.66,79.68,1054.99
2002-05-13,NA,29.6545,55.04,82.19,1074.56
2002-05-14,NA,30.3563,57.39,85.48,1097.28
2002-05-15,NA,29.7314,56.77,84.5,1091.07
2002-05-16,NA,30.76,58.35,85.45,1098.23
2002-05-17,NA,32.1538,58.33,85.69,1106.59
2002-05-20,NA,31.3367,57.8,84.45,1091.88
2002-05-21,NA,30.9042,56.6,83.45,1079.88
2002-05-22,NA,30.6831,56.8,84,1086.02
2002-05-23,NA,31.6732,56.31,84.35,1097.08
2002-05-24,NA,31.3367,55.52,83.1,1083.82
2002-05-27,NA,31.3367,55.52,83.1,1083.82
2002-05-28,NA,30.808,54.79,82.08,1074.55
2002-05-29,NA,30.1832,54.53,81.6,1067.66
2002-05-30,NA,29.991,53.99,82.25,1064.66
2002-05-31,NA,29.9333,54.1,80.45,1067.14
2002-06-03,NA,28.9432,53.15,78.11,1040.68
2002-06-04,NA,28.8855,54,79.31,1040.69
2002-06-05,NA,28.9817,54.96,80.55,1049.9
2002-06-06,NA,28.1646,54.1,79.66,1029.15
2002-06-07,NA,29.0297,54.43,78.3,1027.53
2002-06-10,NA,28.7894,56.4,76.8,1030.74
2002-06-11,NA,28.2607,56.45,75.49,1013.6
2002-06-12,NA,29.1739,58.3,74.65,1020.26
2002-06-13,NA,28.6933,56.5,75.6,1009.56
2002-06-14,NA,28.5491,56.95,76.17,1007.27
2002-06-17,NA,29.3277,58.31,77.14,1036.17
2002-06-18,NA,29.9429,58.55,75.94,1037.14
2002-06-19,NA,29.1739,57.41,73.35,1019.99
2002-06-20,NA,28.5491,56.5,71.58,1006.29
2002-06-21,NA,27.8282,54.98,68.75,989.14
2002-06-24,NA,28.453,55.75,69.7,992.72
2002-06-25,NA,27.7801,55.1,68.6,976.14
2002-06-26,NA,28.3569,55.62,70.05,973.52
2002-06-27,NA,28.7414,57.7,71.9,990.64
2002-06-28,NA,27.9243,55.01,72,989.81
2002-07-01,NA,27.3475,54.4,67.6,968.65
2002-07-02,NA,27.0111,53.42,68.58,948.09
2002-07-03,NA,26.8189,55.04,70.51,953.99
2002-07-04,NA,26.8189,55.04,70.51,953.99
2002-07-05,NA,28.5395,56,73.5,989.03
2002-07-08,NA,28.2896,55.6,71.3,976.98
2002-07-09,NA,27.2034,54.65,69.67,952.83
2002-07-10,NA,26.0018,53.76,68.76,920.47
2002-07-11,NA,26.2902,54.18,69.41,927.37
2002-07-12,NA,27.4917,52.85,69.21,921.39
2002-07-15,NA,27.1553,53.44,71,917.93
2002-07-16,NA,26.4824,49.88,69.01,901.05
2002-07-17,NA,27.1553,48.25,70.69,906.04
2002-07-18,NA,26.6266,47.41,72.05,881.56
2002-07-19,NA,25.4923,46.5,72,847.76
2002-07-22,NA,24.6657,44.6,68.5,819.85
2002-07-23,NA,23.839,45.1,67.05,797.7
2002-07-24,NA,25.502,47.94,69.54,843.42
2002-07-25,NA,25.6173,47,69.35,838.68
2002-07-26,NA,26.7227,48.18,66.4,852.84
2002-07-29,NA,29.2701,49.53,71.18,898.96
2002-07-30,NA,30.3755,49.12,71.79,902.78
2002-07-31,NA,30.9522,49.18,70.4,911.62
2002-08-01,NA,30.1832,47.4,68.25,884.66
2002-08-02,NA,28.3569,46.1,67.88,864.24
2002-08-05,NA,27.2034,45.6,65.99,834.6
2002-08-06,NA,28.5011,47.28,67.9,859.57
2002-08-07,NA,29.5584,48.38,69.17,876.77
2002-08-08,NA,30.7119,49.19,71.61,905.46
2002-08-09,NA,31.1445,49.2,71.83,908.64
2002-08-12,NA,31.0003,48.41,71.77,903.8
2002-08-13,NA,29.7507,48.71,71.9,884.21
2002-08-14,NA,30.6639,52.62,74.92,919.62
2002-08-15,NA,31.0388,54.71,76.5,930.25
2002-08-16,NA,30.3274,53.79,79.35,928.77
2002-08-19,NA,31.6155,54.69,82.49,950.72
2002-08-20,NA,31.0003,53.78,81.27,937.43
2002-08-21,NA,31.0484,54.09,81,949.36
2002-08-22,NA,31.4329,54.25,81.99,962.7
2002-08-23,NA,31.0003,53.19,80.4,940.86
2002-08-26,NA,30.8273,53.4,79.42,947.95
2002-08-27,NA,30.7119,53.12,77.96,934.82
2002-08-28,NA,30.0871,53.4,76.06,917.87
2002-08-29,NA,29.1739,53.2,76.62,917.8
2002-08-30,NA,28.9817,53.48,75.38,916.07
2002-09-02,NA,28.9817,53.48,75.38,916.07
2002-09-03,NA,27.3572,51.87,72.35,878.02
2002-09-04,NA,27.5879,52.34,73.73,893.4
2002-09-05,NA,26.915,50.94,72.18,879.15
2002-09-06,NA,27.2034,52.78,73.2,893.92
2002-09-09,NA,27.6648,53.28,74.5,902.96
2002-09-10,NA,27.9531,54.78,75.6,909.58
2002-09-11,NA,27.8763,54.2,74.2,909.45
2002-09-12,NA,26.915,53.12,71.87,886.91
2002-09-13,NA,26.0018,54.4,72.5,889.81
2002-09-16,NA,26.8189,54.75,72.32,891.1
2002-09-17,NA,26.6266,54.26,71.75,873.52
2002-09-18,NA,26.2902,54.38,69.55,869.46
2002-09-19,NA,25.5212,53.7,64.8,843.32
2002-09-20,NA,25.7134,54.7,63.92,845.39
2002-09-23,NA,25.377,52.6,63.37,833.7
2002-09-24,NA,24.8964,51.49,59.75,819.29
2002-09-25,NA,25.9537,52.04,63.01,839.66
2002-09-26,NA,25.3674,53.71,62.02,854.95
2002-09-27,NA,23.5218,51.24,60.36,827.37
2002-09-30,NA,23.6948,49.24,58.31,815.28
2002-10-01,NA,25.1847,51.71,61.17,847.91
2002-10-02,NA,23.839,51.32,59.63,827.91
2002-10-03,NA,23.666,51.1,60,818.95
2002-10-04,NA,23.0796,51.75,56.6,800.58
2002-10-07,NA,22.0607,50.35,56.86,785.28
2002-10-08,NA,22.4452,52.6,57.05,798.55
2002-10-09,NA,21.1475,50.74,55.07,776.76
2002-10-10,NA,21.7242,51.64,57.58,803.92
2002-10-11,NA,23.2719,53.83,63.92,835.32
2002-10-14,NA,23.4064,54.15,63.42,841.44
2002-10-15,NA,25.1847,56.29,68.48,881.27
2002-10-16,NA,24.608,56.76,64.9,860.02
2002-10-17,NA,25.848,55.33,72.2,879.2
2002-10-18,NA,25.6173,56.28,74.25,884.39
2002-10-21,NA,26.0979,56.4,75.55,899.72
2002-10-22,NA,26.021,56.1,74.49,890.16
2002-10-23,NA,25.8576,57.23,74.6,896.14
2002-10-24,NA,24.9925,56.47,72.1,882.5
2002-10-25,NA,25.2232,57.33,74.56,897.65
2002-10-28,NA,25.2328,56.07,76.56,890.23
2002-10-29,NA,24.8483,56.47,76.74,882.15
2002-10-30,NA,24.1754,53.8,78.67,890.71
2002-10-31,NA,24.2716,53.55,78.94,885.76
2002-11-01,NA,24.9925,54.55,80.4,900.96
2002-11-04,NA,25.4731,53.45,82.5,908.35
2002-11-05,NA,25.4731,54.42,81.68,915.39
2002-11-06,NA,25.5692,54.34,81.54,923.76
2002-11-07,NA,25.0982,54,78.95,902.65
2002-11-08,NA,24.1274,54.03,77.59,894.74
2002-11-11,NA,23.2719,53,77.29,876.19
2002-11-12,NA,22.9258,53.85,79.15,882.95
2002-11-13,NA,23.1565,54.98,79.35,882.52
2002-11-14,NA,23.5506,55.57,80.72,904.27
2002-11-15,NA,22.9354,55.49,80.01,909.83
2002-11-18,NA,22.6855,53.68,79.18,900.36
2002-11-19,NA,22.9739,52.92,78.37,896.74
2002-11-20,NA,23.839,54.4,81.61,914.15
2002-11-21,NA,25.8096,53.95,84.9,933.76
2002-11-22,NA,25.425,53.76,84.43,930.55
2002-11-25,NA,25.7615,53.82,86.2,932.88
2002-11-26,NA,25.3289,53.24,85.06,913.31
2002-11-27,NA,26.0979,54.84,87.7,938.87
2002-11-28,NA,26.0979,54.84,87.7,938.87
2002-11-29,NA,26.0499,53.9,86.92,936.31
2002-12-02,NA,26.146,54.38,87.3,934.53
2002-12-03,NA,25.7134,53.93,85.21,920.75
2002-12-04,NA,25.4923,54.44,83.69,917.57
2002-12-05,NA,24.8002,53.02,83.06,906.55
2002-12-06,NA,25.0405,53.04,82.32,912.23
2002-12-09,NA,24.5119,51.85,79.59,892
2002-12-10,NA,24.9252,52.49,80.8,904.45
2002-12-11,NA,25.1271,52,81.44,904.96
2002-12-12,NA,24.8964,51.38,80.17,901.59
2002-12-13,NA,24.5119,50.54,80,889.48
2002-12-16,NA,25.4058,51.94,81.62,910.4
2002-12-17,NA,24.9925,50.94,80.31,902.99
2002-12-18,NA,24.6657,50.38,79.13,891.12
2002-12-19,NA,24.4157,50.16,78.66,884.25
2002-12-20,NA,24.9444,50.79,79.79,895.75
2002-12-23,NA,24.733,49.59,80.26,897.38
2002-12-24,NA,24.3484,49.7,79.76,892.47
2002-12-25,NA,24.3484,49.7,79.76,892.47
2002-12-26,NA,24.3196,49.76,78.5,889.66
2002-12-27,NA,23.7429,49.16,77.36,875.4
2002-12-30,NA,23.5506,50.64,76.25,879.39
2002-12-31,NA,23.4064,50.51,77.5,879.82
2003-01-01,NA,23.4064,50.51,77.5,879.82
2003-01-02,NA,24.4926,51.6,80.57,909.03
2003-01-03,NA,24.4157,50,81.65,908.59
2003-01-06,NA,25.0405,50.19,83.59,929.01
2003-01-07,NA,24.8964,50.46,86,922.93
2003-01-08,NA,24.5119,49.99,84.19,909.93
2003-01-09,NA,24.8964,51.92,87,927.58
2003-01-10,NA,24.6561,51.62,87.68,927.57
2003-01-13,NA,24.6464,51.28,87.51,926.26
2003-01-14,NA,24.7137,51.41,88.58,931.66
2003-01-15,NA,24.2139,50.59,87.59,918.22
2003-01-16,NA,24.0601,50.3,86.05,914.6
2003-01-17,NA,23.9159,49.97,81.3,901.78
2003-01-20,NA,23.9159,49.97,81.3,901.78
2003-01-21,NA,23.1277,49.01,80.54,887.62
2003-01-22,NA,22.6374,48.07,79.7,878.36
2003-01-23,NA,23.0219,48.57,81.05,887.34
2003-01-24,NA,22.1664,47.3,78.99,861.4
2003-01-27,NA,22.1568,47.1,78.42,847.48
2003-01-28,NA,22.2529,48.18,80.11,858.54
2003-01-29,NA,22.1376,48.1,80.32,864.36
2003-01-30,NA,21.6762,47.57,78.3,844.61
2003-01-31,NA,22.2433,47.8,78.2,855.7
2003-02-03,NA,22.7336,48.07,78.18,860.32
2003-02-04,NA,22.1568,47.15,77.09,848.2
2003-02-05,NA,22.1087,46.74,77.26,843.59
2003-02-06,NA,22.003,46.79,77.51,838.15
2003-02-07,NA,21.8204,46.79,77.1,829.69
2003-02-10,NA,21.7531,47.02,77.91,835.97
2003-02-11,NA,21.6281,47.25,77.39,829.2
2003-02-12,NA,21.3878,47.85,76.5,818.68
2003-02-13,NA,21.3109,47.64,75.86,817.37
2003-02-14,NA,21.6089,49.15,77.45,834.89
2003-02-17,NA,21.6089,49.15,77.45,834.89
2003-02-18,NA,22.0222,49.08,79.33,851.17
2003-02-19,NA,22.4452,48.77,79.51,845.13
2003-02-20,NA,22.4452,48.08,79.04,837.1
2003-02-21,NA,22.8777,48.9,79.95,848.17
2003-02-24,NA,22.5125,47.64,78.56,832.58
2003-02-25,NA,23.0508,48.43,79.07,838.57
2003-02-26,NA,22.4644,47.83,77.4,827.55
2003-02-27,NA,22.9739,48.16,77.28,837.28
2003-02-28,NA,23.118,48.06,77.95,841.15
2003-03-03,NA,22.9739,47.79,77.33,834.81
2003-03-04,NA,22.4932,46.9,76.7,821.99
2003-03-05,NA,22.8777,47.88,77.73,829.85
2003-03-06,NA,23.0219,47.4,77.07,822.1
2003-03-07,NA,23.3584,48.12,77.9,828.89
2003-03-10,NA,22.6855,47.13,75.7,807.48
2003-03-11,NA,22.4452,46.8,75.35,800.73
2003-03-12,NA,22.8777,47.5,75.18,804.19
2003-03-13,NA,24.2331,49.55,78.45,831.9
2003-03-14,NA,24.6561,49.36,79,833.27
2003-03-17,NA,25.252,51.97,82.46,862.79
2003-03-18,NA,25.377,52.25,82.47,866.45
2003-03-19,NA,25.9345,53.05,82,874.02
2003-03-20,NA,25.8096,53.11,82.2,875.67
2003-03-21,NA,26.915,54.67,84.9,895.79
2003-03-24,NA,25.6942,52.52,82.25,864.23
2003-03-25,NA,25.9345,53.47,83.45,874.74
2003-03-26,NA,25.5692,53.33,81.55,869.95
2003-03-27,NA,25.4154,53.54,81.45,868.52
2003-03-28,NA,25.0213,53.13,80.85,863.5
2003-03-31,NA,24.5119,52.03,78.43,848.18
2003-04-01,NA,25.1174,52.42,78.73,858.48
2003-04-02,NA,26.0018,54.07,81.46,880.9
2003-04-03,NA,26.4824,54.05,81.91,876.45
2003-04-04,NA,26.5593,54.6,80.79,878.85
2003-04-07,NA,26.6843,54.32,80.47,879.93
2003-04-08,NA,26.9727,54.56,80.07,878.29
2003-04-09,NA,26.2421,53.7,78.71,865.99
2003-04-10,NA,26.319,54.58,79.01,871.58
2003-04-11,NA,26.2998,52.98,78.75,868.3
2003-04-14,NA,26.6843,54.17,80.07,885.23
2003-04-15,NA,27.2034,55.29,82.79,890.81
2003-04-16,NA,26.7516,54.54,82.88,879.91
2003-04-17,NA,27.386,55.41,84.26,893.58
2003-04-18,NA,27.386,55.41,84.26,893.58
2003-04-21,NA,27.0688,54.98,83.36,892.01
2003-04-22,NA,27.8666,55.99,85.63,911.37
2003-04-23,NA,28.2511,55.98,85.75,919.02
2003-04-24,NA,27.9724,55.11,85.2,911.43
2003-04-25,NA,27.982,55,83.88,898.81
2003-04-28,NA,28.3761,56.09,85.12,914.84
2003-04-29,NA,28.2607,56.58,85.66,917.84
2003-04-30,NA,28.3088,56.32,84.9,916.92
2003-05-01,NA,27.9724,55.94,85.89,916.3
2003-05-02,NA,27.9531,56.15,87.57,930.08
2003-05-05,NA,27.7128,55.58,86.52,926.55
2003-05-06,NA,27.9916,55.91,87.51,934.39
2003-05-07,NA,27.732,55.08,86.68,929.62
2003-05-08,NA,27.3668,55.01,86.05,920.27
2003-05-09,NA,27.8763,55.8,87.55,933.41
2003-05-12,NA,27.8474,56.7,89,945.11
2003-05-13,NA,27.4437,55.49,89.98,942.3
2003-05-14,NA,27.5013,53.9,88.7,939.28
2003-05-15,NA,27.3764,53.76,89.9,946.66
2003-05-16,NA,26.7708,52.92,88.99,944.3
2003-05-19,NA,26.4824,52.47,86.45,920.77
2003-05-20,NA,26.6555,52.81,85.77,919.73
2003-05-21,NA,26.5305,52.59,86.18,923.42
2003-05-22,NA,26.6555,52.9,86.08,931.87
2003-05-23,NA,26.5689,52,85.26,933.22
2003-05-26,NA,26.5689,52,85.26,933.22
2003-05-27,NA,27.213,52.5,87.69,951.48
2003-05-28,NA,27.1745,53.35,87.57,953.22
2003-05-29,NA,27.1553,52.81,87.36,949.64
2003-05-30,NA,27.5879,52.61,88.04,963.59
2003-06-02,NA,27.8763,52.46,87.33,967
2003-06-03,NA,27.9243,52.85,83.82,971.56
2003-06-04,NA,28.2223,53.86,84.25,986.24
2003-06-05,NA,28.626,54.62,81.9,990.14
2003-06-06,NA,29.1259,53.82,80.05,987.76
2003-06-09,NA,28.9721,53.79,82,975.93
2003-06-10,NA,29.4046,54.76,81.71,984.84
2003-06-11,NA,29.7795,55.39,83.97,997.48
2003-06-12,NA,29.866,55.03,83.95,998.51
2003-06-13,NA,29.4623,54.08,82.75,988.61
2003-06-16,NA,30.1256,55.25,84.5,1010.74
2003-06-17,NA,29.991,55.06,84.3,1011.66
2003-06-18,NA,29.5392,55.24,84.7,1010.09
2003-06-19,NA,28.7029,54.49,84.55,994.7
2003-06-20,NA,28.8471,54.26,84.92,995.69
2003-06-23,NA,28.7125,53.74,83.18,981.64
2003-06-24,NA,28.7702,54.68,83.63,983.45
2003-06-25,NA,28.1262,54.18,82.49,975.32
2003-06-26,NA,28.0204,54.39,84.35,985.82
2003-06-27,NA,27.511,53.8,83.42,976.22
2003-06-30,NA,27.5686,53.67,82.5,974.5
2003-07-01,NA,27.5206,54.35,83.59,982.32
2003-07-02,NA,27.5013,55.73,84.74,993.75
2003-07-03,NA,27.4437,54.96,83.95,985.7
2003-07-04,NA,27.4437,54.96,83.95,985.7
2003-07-07,NA,28.1358,56.55,86.09,1004.42
2003-07-08,NA,27.6936,56.7,86.25,1007.84
2003-07-09,NA,27.2803,55.76,85.47,1002.21
2003-07-10,NA,27.0976,55.63,84.03,988.7
2003-07-11,NA,27.0303,56.53,84.89,998.14
2003-07-14,NA,26.9534,56.65,85.42,1003.86
2003-07-15,NA,26.5978,57.32,86.44,1000.42
2003-07-16,NA,26.319,56.65,86.74,994
2003-07-17,NA,26.0499,55.8,83.33,981.73
2003-07-18,NA,26.7035,57,83.72,993.32
2003-07-21,NA,26.1075,55.96,82.5,978.8
2003-07-22,NA,26.3478,56.9,81.85,988.11
2003-07-23,NA,26.3575,56.5,82.3,988.61
2003-07-24,NA,26.3767,55.63,81.51,981.6
2003-07-25,NA,27.3283,56.19,83.55,998.68
2003-07-28,NA,27.2706,56.16,82.54,996.52
2003-07-29,NA,26.8189,55.49,81.8,989.28
2003-07-30,NA,26.8861,55.9,80.96,987.49
2003-07-31,NA,27.3379,55.91,81.25,990.31
2003-08-01,NA,27.3572,55.27,81.27,980.15
2003-08-04,NA,27.3764,55.83,81.13,982.81
2003-08-05,NA,26.7227,55.3,79.85,965.46
2003-08-06,NA,26.6074,55.74,79.75,967.08
2003-08-07,NA,26.9919,57,80.69,974.12
2003-08-08,NA,26.9919,57.77,80.88,977.59
2003-08-11,NA,27.1841,57.7,81.02,980.59
2003-08-12,NA,27.2322,58.8,81.51,990.35
2003-08-13,NA,26.9342,58.07,81.2,984.03
2003-08-14,NA,27.4437,57.93,81.56,990.51
2003-08-15,NA,27.6648,58.1,81.79,990.67
2003-08-18,NA,28.6452,58.92,83.52,999.74
2003-08-19,NA,28.6933,58.88,83.19,1002.35
2003-08-20,NA,28.3088,58.78,83.05,1000.3
2003-08-21,NA,28.9913,59.19,82.85,1003.27
2003-08-22,NA,28.7221,58.4,82.97,993.06
2003-08-25,NA,28.6933,59.1,81.96,993.71
2003-08-26,NA,28.7221,59.1,82.5,996.73
2003-08-27,NA,28.5972,59.11,82,996.79
2003-08-28,NA,28.5299,59.3,81.9,1002.84
2003-08-29,NA,28.4241,59.17,82.01,1008.01
2003-09-01,NA,28.4241,59.17,82.01,1008.01
2003-09-02,NA,29.2604,59.92,85.76,1021.99
2003-09-03,NA,29.9141,59.98,86.33,1026.27
2003-09-04,NA,30.1063,60.08,87.91,1027.97
2003-09-05,NA,29.8372,58.89,86.95,1021.39
2003-09-08,NA,30.164,58.59,89.1,1031.64
2003-09-09,NA,29.9525,57.06,89.42,1023.16
2003-09-10,NA,29.8276,56.85,87.84,1010.92
2003-09-11,NA,30.2601,57.5,87.92,1016.42
2003-09-12,NA,30.3082,57.48,88.7,1018.63
2003-09-15,NA,30.1832,57.75,88.49,1014.81
2003-09-16,NA,30.6927,58.42,90.29,1029.32
2003-09-17,NA,30.4908,57.59,90.63,1025.97
2003-09-18,NA,30.8657,58.49,92,1039.58
2003-09-19,NA,30.6927,58.14,93.28,1036.3
2003-09-22,NA,30.1832,57.07,91.39,1022.82
2003-09-23,NA,30.337,57.62,91.34,1029.03
2003-09-24,NA,29.6161,56.62,89.4,1009.38
2003-09-25,NA,29.2028,56.89,89.41,1003.27
2003-09-26,NA,28.7125,56.8,89.05,996.85
2003-09-29,NA,29.1931,57.23,89.45,1006.58
2003-09-30,NA,28.6549,55.85,88.33,995.97
2003-10-01,NA,29.4431,57.06,90.35,1018.22
2003-10-02,NA,29.5584,57.06,90.08,1020.24
2003-10-03,NA,29.6257,57.48,90.64,1029.85
2003-10-06,NA,29.5969,57.99,91.18,1034.35
2003-10-07,NA,29.5392,58.9,91.7,1039.25
2003-10-08,NA,29.0297,58.52,92.66,1033.78
2003-10-09,NA,28.9624,58.96,92.45,1038.73
2003-10-10,NA,28.1838,58.42,92.67,1038.06
2003-10-13,NA,27.8089,58.95,93.2,1045.35
2003-10-14,NA,28.155,59.33,92.72,1049.48
2003-10-15,NA,27.732,59.07,92.74,1046.76
2003-10-16,NA,27.8955,59.39,89.28,1050.07
2003-10-17,NA,27.4437,58.84,89.23,1039.32
2003-10-20,NA,27.6648,59,89,1044.68
2003-10-21,NA,27.7609,58.97,88.93,1046.03
2003-10-22,NA,27.2514,58.24,88.46,1030.36
2003-10-23,NA,27.2899,58.7,88.15,1033.77
2003-10-24,NA,27.2034,58.11,88.42,1028.91
2003-10-27,NA,27.1265,57.79,88.52,1031.13
2003-10-28,NA,27.4148,58.76,89.9,1046.79
2003-10-29,NA,27.7128,58.85,89.34,1048.11
2003-10-30,NA,27.7609,58.8,89.12,1046.94
2003-10-31,NA,27.8858,58.95,89.48,1050.71
2003-11-03,NA,27.684,59.04,89.68,1059.02
2003-11-04,NA,27.5494,58.66,89.14,1053.25
2003-11-05,NA,27.3283,57.92,88.49,1051.81
2003-11-06,NA,27.3379,58.61,89.34,1058.05
2003-11-07,NA,27.0303,58.42,88.26,1053.21
2003-11-10,NA,27.0784,58.12,89.95,1047.11
2003-11-11,NA,27.0207,58.28,89.36,1046.57
2003-11-12,NA,27.5879,57.96,90.69,1058.56
2003-11-13,NA,27.2418,55.52,91.09,1058.41
2003-11-14,NA,26.7996,55,90.25,1050.35
2003-11-17,NA,26.7324,55,89.8,1043.63
2003-11-18,NA,27.3379,54.72,88.95,1034.15
2003-11-19,NA,28.328,55.21,89.4,1042.44
2003-11-20,NA,27.8282,55.07,88.39,1033.65
